real_name,m10,m100,m110,m115,m120,m130,m15,m182,m20,m200,m210,m220,m27,m295,m305,m310,m34,m345,m35,m40,m410,m50,m500,m510,m520,m530,m540,m550,m560,m570,m580,m90,w10,w15,w17,w20,w25,w255,w257,w260,w270,w275,w280,w30,w310,w320,w40,w50,w55,w57,w70,w85,w290,w300,w305,w60,p17,p25,p65,p97,p105,p145,g10,g110,g115,g12,g120,g125,g130,g135,g140,g150,g160,g165,g175,g20,g60,g65,g80,tr4,tr5,tr6,tr7,yb3,yb4,yb90,b2,bp2,g17,g27,g7,l5,m2,mr17,w7,y1,y2,q10,q110,q120,q130,q137,q140,q145,q150,q155,q165,q170,q180,q190,q20,q200,q205,q30,q35,q40,q50,q60,wt15,wt25,wt40,wt45,wt5,wt50,wt60,wt7,wt70,wt80,wt90,wt97,eg10,eg40,eg50
gen=2100_restart=1,1287.7105588194318,704.9074997761909,519.3935275609681,2300.0,286.1154990212582,50.0,2995.980912201983,50.0,1031.1642870330588,814.3732619431187,872.9067085578752,50.0,482.59523944239385,725.0,725.0,263.6909913540319,736.7341839629969,0.0,406.4272279511897,50.0,1314.0288447157516,50.0,370.26500038837526,996.0653024372974,1275.3036792215216,956.0615151550733,1132.13053520043,917.8382858666517,1311.1263369709195,1666.0397230849405,1082.5286566941022,1171.5560135032079,1070.9054172455672,2481.9911817270695,5614.021798617683,406.3636463789393,2934.079919105652,1981.0571789904275,4475.0,200.0,855.3809869520792,1315.0,490.65975892151016,1559.0566735730724,100.0,100.0,292.300742946978,1060.6481099524126,2999.8798695813343,500.0,138.61653999266773,500.0,100.0,100.0,200.0,1495.3006668381654,400.0,200.0,200.0,400.0,200.0,200.0,1135.3787571599064,909.2869884288897,1676.4175161776502,1332.330466678247,953.2478641691923,5436.400128106799,1214.6590995071588,4627.793578852859,1357.777091489333,50.0,50.0,1067.7685318017832,549.3835574806022,268.453387305937,712.1044275658664,4340.544230693036,1146.7094396542643,1075.1994781383928,774.1531119947966,822.019800811733,866.0637421588023,50.0,50.0,110.0,5984.734237352592,4445.269586170027,1195.4800283449108,2115.5730791981614,4003.6570447745135,4235.451750655825,1283.6350862378322,4751.978178342148,2345.5276043235444,4588.244702264582,742.5928403790655,517.5648491430213,1409.2857511463396,1230.5512875936645,1260.9592310887056,990.5169439468484,480.4886869176362,200.0,902.0082959267862,350.0,500.0,100.0,100.0,150.0,1007.308133847591,100.0,200.0,170.19971742081088,1809.3502816360888,0.0,142.34446101635933,913.5095045459932,2075.9639213944,2211.276334574587,1535.976486356155,2700.999990356733,1212.3135093526064,1653.7179506277357,485.1402284832343,4830.173769316902,1281.2214974965755,775.8725194156079,792.3426896053934,4731.501426278765,717.3825569225106,309.02560424656167,932.5467939222342
gen=2100_restart=2,350.08473991644416,290.687841660413,193.35615301668878,2300.0,251.52801872834172,50.0,846.7468736030974,50.0,608.9258608586082,170.09143132138848,138.1246082821264,50.0,358.5667943783966,725.0,725.0,106.47230448820815,680.8383628781361,0.0,445.32699074828736,50.0,214.53678599168998,50.0,363.6685427685641,790.765076093325,727.5451846236491,751.9165483500713,1011.0138957782301,616.2399387328772,644.88080547494,312.3656080219315,1149.2090512300026,274.78880665496786,130.75249674759255,842.9180552525221,4834.88125528552,110.82545931670157,478.11474622710057,662.3780419562437,4475.0,200.0,148.3652127923827,1315.0,278.6678247901524,143.97144963513162,100.0,100.0,100.21706314908818,178.68941985868798,405.25225037254387,500.0,108.41806238154646,500.0,100.0,100.0,200.0,132.4638248198576,400.0,200.0,200.0,400.0,200.0,200.0,556.0319429329461,864.2355562988013,563.9399312999984,314.96761997657785,1020.5663516365253,2164.709127869652,1023.0367924162123,3962.0451160495127,587.5488307706564,50.0,50.0,409.0107986436526,431.3646900056825,592.2798949110388,1019.1403141855924,1608.490896918619,427.5042905033606,371.39757993553434,85.54870011328472,102.2713292413855,97.36180619113955,50.0,50.0,110.0,2210.9782424023174,1935.257410740443,3793.346812571326,1124.7762193293472,2253.8224596683203,2853.242239776757,4923.646196353273,2994.244443256055,4228.907868430961,5253.74067705025,510.44642496972983,1188.0511969000315,797.7963397594806,583.6367531038482,649.8347683722867,1114.1086272180023,1416.7941102263458,200.0,1170.4592750858715,350.0,500.0,100.0,100.0,150.0,889.3714439124535,100.0,200.0,828.8860006602542,498.82062552461207,0.0,1200.2905557977758,1222.1212519797446,832.4324867692201,1889.1771654933877,984.8867361869643,1170.5126036521478,679.5599807127293,1389.677785489218,719.0694351645647,3667.2639539968845,857.3083217723101,281.341705668108,1129.9310414374456,3652.9847705661477,1421.4451363310523,668.275795682034,1331.8169513826067
gen=2100_restart=3,111.69555057334031,50.01652128617576,29.700126523016706,2300.0,47.13049182466207,50.0,518.5083925738587,50.0,103.24917417979805,29.1918056750188,25.25773759309095,50.0,180.10377963316108,725.0,725.0,15.621964252434964,132.80609790570554,0.0,139.1841671739282,50.0,47.7951370877534,50.0,161.58299713910245,224.49880458875754,238.17140946227187,658.7446055254032,616.3349065037937,135.5734143433794,568.3237899311233,91.48650094583542,607.3019354708725,64.56286344782058,40.626191574044356,811.643344749257,3987.31659161183,31.64555694877191,210.60338125289343,326.47869185761954,4475.0,200.0,25.30480206117676,1315.0,33.49658633285014,23.70811315692771,100.0,100.0,23.721900303388082,19.326542445088137,162.85524014961698,500.0,37.2871694505298,500.0,100.0,100.0,200.0,20.220629143086995,400.0,200.0,200.0,400.0,200.0,200.0,192.61335127353584,1572.6962387874246,796.8194766778417,313.6793496363389,1027.5487731157586,1459.1014616028424,1162.1398904062116,1665.7548676415877,1243.0286296081915,50.0,50.0,297.38894246760384,343.9682935863662,163.31800984017144,1615.8539611815509,747.3917860317745,1107.638817099495,291.8593473599381,461.04804497503153,43.47156296189439,90.57101936417274,50.0,50.0,110.0,2509.9488606829505,2550.8915966266204,6451.617298175272,3455.838526738996,5191.778428561302,1045.6530663771705,4798.445524427287,1116.8941507186935,5500.336656125897,4573.623736910105,1578.9370523158482,742.2640061956604,986.0063291621623,1192.856016707514,1035.7180174068842,1355.6480165445996,1075.4903831726535,200.0,766.759858516873,350.0,500.0,100.0,100.0,150.0,1184.8042496108733,100.0,200.0,1405.8097253521219,482.6798818862136,0.0,1192.8017120290547,1356.536474727228,392.0582853795278,579.195666637019,791.9469870910327,415.58654082661565,414.42335559773085,1449.6316241960305,515.0270485152644,6408.673965604613,534.6862702597218,189.6850020493219,1172.2267063649172,6135.121541313412,1343.057833875158,826.5335071247166,1319.2606885264236
gen=2100_restart=4,135.5843996690868,88.76634544406761,36.845702607134285,2300.0,62.35946687464889,50.0,868.0346077829724,50.0,118.54750518202133,28.008389861490315,46.284250654862035,50.0,127.34231300151822,725.0,725.0,13.257318501840189,222.7058097511757,0.0,200.96806882324302,50.0,41.36729083099624,50.0,131.21490583949554,117.13894173277163,174.98038021504698,848.8753012223945,858.7597097142335,231.5887651519692,637.3268088347776,129.59478967517276,838.1985760578043,67.43875396515057,24.182287314253642,909.4238849825192,4174.017922256365,20.490980899578744,297.9240101313603,538.4400974826768,4475.0,200.0,39.997821077909464,1315.0,28.558428234318285,23.185997898927837,100.0,100.0,36.915933063918516,16.86671986346579,156.19770860677886,500.0,58.57668473276169,500.0,100.0,100.0,200.0,19.950229444037575,400.0,200.0,200.0,400.0,200.0,200.0,217.86137619386335,1648.9512243368044,674.1347042006266,394.45623026633444,859.9159063280206,1773.0848697729143,680.8345840401569,2638.2015931125216,1155.8866261679116,50.0,50.0,397.37983887256314,488.20541671395347,266.9309072235048,1605.1571995036284,714.9975108625058,1029.3618699655513,240.29730976798075,338.0000219764778,53.613134810302824,99.02150811290218,50.0,50.0,110.0,3252.7091565484375,2877.821908699385,4751.984033434617,3254.3469670551985,4854.109108909827,1204.6345112452307,4759.8368889222875,1317.2298371170891,5735.86414705732,3941.849101010433,1955.4953472096058,583.6806417294301,1086.019804166373,1140.7073545484768,1181.1693237086631,967.8426980456188,810.8919492526571,200.0,988.0924560705663,350.0,500.0,100.0,100.0,150.0,1012.764534220101,100.0,200.0,1328.5348511045408,862.1065440603825,0.0,1270.8791907042296,1471.6063921813459,379.79121455226425,619.7453891812047,861.5253517867693,719.3152914336838,340.428453990643,1428.3928702149328,578.4603125676215,4982.046856670753,569.8676864406641,213.87681025986691,1113.4126206584615,5702.688186447301,1542.7799172168895,618.407660048675,1394.6210152297913
gen=2100_restart=5,545.0296141475694,275.00236989893745,355.6014460341301,2300.0,507.1315253153926,50.0,473.7126802504772,50.0,102.81749437706691,603.6390447318023,393.3349095382734,50.0,387.62578586561966,725.0,725.0,563.6086907372325,426.1928338804029,0.0,1078.735743923702,50.0,858.163582561883,50.0,133.98955432711205,854.6523362004018,1002.5649053814979,1187.5333383930222,1518.4480198392075,549.4586704015139,671.794253579642,1099.8020864915977,795.9263381235194,1070.8192380544754,1631.9829349861993,1722.2314925627427,2454.124014362277,1206.628033841012,1577.187457101606,2015.6387524333986,4475.0,200.0,656.5606568632143,1315.0,1343.8961779691224,620.796916102892,100.0,100.0,799.7321761555302,893.1352429445066,858.016057805004,500.0,1033.7720103560061,500.0,100.0,100.0,200.0,653.1427349398739,400.0,200.0,200.0,400.0,200.0,200.0,1034.6670167719847,1028.4640314422525,848.1409830942034,751.266966291665,758.061469904604,3728.343174222432,128.39278765165534,648.2441388449577,759.0367473991373,50.0,50.0,188.40202715420787,1140.6099538751369,1133.529672325376,1479.27785844675,2815.8441047077745,738.4962918625597,950.9544065898612,630.0572482454527,645.0411545728414,165.18075701876722,50.0,50.0,110.0,3918.638840818875,3317.3773621940936,2069.9485279511673,1470.6924028700007,1497.6960028657263,2871.1284358728135,1288.4447301209175,3630.726040515802,2214.8233402251644,6736.333904134066,1201.7713411626894,757.3488469264419,1319.5166140469646,781.420556980266,1657.002948157749,759.358187465424,867.9648755341115,200.0,1306.3806184000978,350.0,500.0,100.0,100.0,150.0,1544.1953680241045,100.0,200.0,1060.4499618540344,1204.508096993501,0.0,1208.756768596249,1297.9142550712447,1895.39329576705,3088.5945386099165,820.9551915684776,1614.8201211443989,2873.911810827146,1088.9892226769757,504.30582513550394,3085.283338790374,950.704622446962,969.8728251455063,400.3899171835792,2000.6272444485835,1036.5870036816966,1315.0366687942037,750.8984056522459
gen=2100_restart=6,1362.25393183807,1474.1245906808567,1049.0589239258984,2300.0,1126.1480764201228,50.0,4053.984759598605,50.0,788.2210236523165,1548.5790524019765,389.3933157735607,50.0,1108.957440415284,725.0,725.0,1238.0415327163287,628.2859127383714,0.0,1017.3272425683786,50.0,681.2118688198296,50.0,699.2867345049963,333.1395897821709,1554.3411131032844,679.3505053810011,1024.0096480130364,656.8917449856544,923.6424757639193,1050.7452741256457,1172.289982130672,588.9442544676605,760.5183966545532,3039.73257371794,4860.522812632122,843.6579309721989,3030.655902479392,5298.208098556649,4475.0,200.0,878.7432446730313,1315.0,1005.3951056272524,695.8685184527001,100.0,100.0,1071.0538139149128,711.4263925969142,2056.327851128287,500.0,1365.2994050263437,500.0,100.0,100.0,200.0,733.0619763771824,400.0,200.0,200.0,400.0,200.0,200.0,1142.196716204074,800.9016455751164,2090.836255943617,769.258531047426,393.3592305211657,2032.7769453370752,1445.55280941555,3516.153632866529,158.96930371864244,50.0,50.0,269.0147885138979,1215.6914638927994,523.9452994500274,772.8983981749096,4365.415338461584,757.5032643335066,897.578131424703,1097.3630312425962,550.5293230536889,937.6946671866615,50.0,50.0,110.0,4272.996584436327,3661.6267257204877,5461.210156609239,5046.720486228018,4090.1857017466264,3301.2043766169027,1887.3359569007102,1600.919497406971,5653.806101677842,5582.797916871195,4954.082710799439,1101.5411091750307,1396.8035748543423,1054.0028168215342,655.6721691526828,4021.7461724376753,491.87460687285306,200.0,1464.1019205704895,350.0,500.0,100.0,100.0,150.0,1263.8770255383413,100.0,200.0,412.6780254813051,4872.641344933413,0.0,945.2409775510116,1460.784752472823,3821.6284950211775,4010.0899768718423,302.55931435702496,2814.488711030014,3189.3416293612163,442.7802744353353,573.6756198144043,5212.022283850466,517.9963620024848,544.5458988823425,1594.4833980682886,3326.4419961790377,1322.0685219494708,1205.375966215061,549.7812898176672
gen=2100_restart=7,254.25976114793946,142.34671558651883,37.73958316709519,2300.0,60.54209074010211,50.0,1109.0204422907896,50.0,365.3788051684083,19.83822131123725,26.873592236953016,50.0,154.9167130164421,725.0,725.0,32.76805053022753,903.6677138464738,0.0,82.5533198435474,50.0,87.76573222566566,50.0,146.1364113455453,535.3535972064409,365.6897317782353,773.6872362296446,641.4222812146336,376.4463946865461,191.73696724497518,240.27340059124208,612.0232559966934,261.2531913470699,6.421882792004624,934.2236711891551,4994.239343305634,17.198901112314218,694.0872721249582,418.2034808624579,4475.0,200.0,43.69763839175522,1315.0,78.43865987068148,23.100532455851067,100.0,100.0,27.76437185664693,49.50525748816665,202.42915752164788,500.0,154.23126147658618,500.0,100.0,100.0,200.0,16.402922714723104,400.0,200.0,200.0,400.0,200.0,200.0,454.4654056153592,1490.089279569654,507.5810086814465,1155.469057824276,320.3922483920628,2171.973576396271,1008.0407827606566,3752.852874671258,470.81365545902077,50.0,50.0,675.9270937880165,419.86649233044045,551.7714107353918,1322.1899383123164,950.7826322714508,573.6280229827828,202.20485739335786,156.41108416968837,59.666016670068046,114.08276042140639,50.0,50.0,110.0,3806.00618868535,3386.550613850499,4726.330360348318,3039.030498629808,1658.5565190342504,1686.4877424012582,4867.334996497946,2134.3064332685485,4343.375158393685,4709.088563993376,626.4584345809099,874.9284719968588,530.0622030134568,1190.4801404969442,538.3220562158594,1918.368851782996,1227.2887414818686,200.0,673.0049839023452,350.0,500.0,100.0,100.0,150.0,542.1217785424994,100.0,200.0,1630.9682015462788,329.7957118854745,0.0,1260.5483324791444,1256.1117108375897,147.50353857555103,1016.6254447787235,858.532686387555,1381.6103762584842,575.6613316977957,1500.0665131987469,837.4158331428578,2425.092370446868,720.7246505363455,191.98503261175347,1033.9660197549933,5787.00514769576,1652.329163056486,615.7273968235894,1366.0303299355187
gen=2100_restart=8,757.2163200350744,959.7009385535973,1104.0781267765835,2300.0,433.2569934315299,50.0,1197.9145830459538,50.0,737.6416106247964,576.97642049346,736.2627971595491,50.0,895.8130552189742,725.0,725.0,885.53201429471,859.5997925062281,0.0,975.0092322433914,50.0,824.3367183937376,50.0,923.4586701744554,909.7926623405885,667.4731813998358,935.1685085672977,812.519606745213,729.2881079276375,864.0936883009181,972.3013305095058,940.6349457508677,702.0738059839784,714.9758851066956,1137.0013025505084,2967.955288942931,866.1715953215086,706.341633272109,2188.521542690176,4475.0,200.0,932.8863809825714,1315.0,1001.6176773463237,603.8073210919282,100.0,100.0,669.3791364328562,770.9975763279004,816.6464352244901,500.0,587.3299524178924,500.0,100.0,100.0,200.0,703.6455473789504,400.0,200.0,200.0,400.0,200.0,200.0,546.5731090796883,961.5847400439588,1545.801496160031,463.1890984362785,963.9409001535004,1548.3865806051876,1040.7487439872807,2359.181225963405,688.7602858534859,50.0,50.0,936.8320537429803,708.6261298286986,680.513243592341,1188.8956484278658,1224.8285618306384,906.5172659768265,218.40305320200122,105.25602481555649,248.4157938097702,173.77220998511214,50.0,50.0,110.0,1946.1811686595797,3382.6460308590867,4293.692012676878,1865.5220434855933,2553.0964409999997,2552.4130706888636,4575.641439906835,3410.3475709990357,3876.1710930271474,4394.268111784045,1068.3192008446986,1013.8426583687901,872.4646808066822,793.789620116124,586.4467144697834,1388.9929580049975,1001.9668084683427,200.0,718.612224737573,350.0,500.0,100.0,100.0,150.0,764.2338102816627,100.0,200.0,972.9487543910466,1753.4173848919086,0.0,1180.952271644662,894.9953344843991,2330.356488173538,1267.9247837795713,845.3989979879875,1560.8902799143316,900.1587636051976,1197.2826225916576,868.2113374840693,1574.7565565744553,502.2051737695132,280.25790071490565,648.1458247606749,3217.569049224502,1391.542339987549,790.4897503556892,987.0751182019578
gen=2100_restart=9,1116.5119553953123,668.4873296297594,1094.0526792466956,2300.0,862.0878083351414,50.0,1275.3638769238814,50.0,890.8191667508363,1021.2370564839817,976.4072620010775,50.0,1042.6998059401499,725.0,725.0,1091.369362058734,785.1490005808959,0.0,1185.4383678039273,50.0,938.7194175158822,50.0,1132.2918435657111,1045.0866799934713,712.539801123552,570.1920232106941,948.5538817424682,1018.6083845223166,1007.692688260465,828.0659877485566,881.2691949170226,820.6391150349805,1141.2080269314588,3867.3287031451027,3541.001472725265,1314.0521896838168,2386.3768379308367,2215.139359361743,4475.0,200.0,668.8101166904521,1315.0,552.6449324359237,833.9817973906114,100.0,100.0,929.2564465936244,1075.7896473308601,2385.814866216664,500.0,1099.534175735836,500.0,100.0,100.0,200.0,793.6185823999713,400.0,200.0,200.0,400.0,200.0,200.0,839.0148094505922,931.2576294551219,2666.628173244953,873.9394297582312,1038.9520904732467,3438.893838025448,793.3811310750133,1685.209980801972,897.1131039618635,50.0,50.0,817.0762411292578,902.0690956541852,724.6762281949773,1139.2861646102697,3435.7346074324187,1015.9103752311523,940.5650796219027,1051.996756967363,1057.3674992659514,839.541084612442,50.0,50.0,110.0,6089.590337008263,2723.7263476280564,2644.019292437381,2600.0906522661016,3143.5896034383413,2412.5880413984473,4507.848713325902,2840.392930703678,3523.476152209105,6309.32191499,3643.71436081466,912.7606380569297,1137.531210228374,1140.5876658925667,765.5999994385904,5774.287463847914,587.3396963371902,200.0,609.3024070943189,350.0,500.0,100.0,100.0,150.0,736.4190567059942,100.0,200.0,1024.7741305383852,2150.1419739168186,0.0,811.6452045468945,706.7315106544847,2731.963188742683,2717.657820821957,892.3240295822928,1783.3327145401904,4218.570612946038,829.4528335761589,886.8066154126761,3285.677434869782,853.1134359086652,1057.704697463678,676.2490068806611,4809.264326111395,1028.0215658692644,1132.9224167820128,999.904917359622
gen=2100_restart=10,1012.494169786677,913.4186270306154,1217.3240736582366,2300.0,928.0479923272256,50.0,2679.91861989639,50.0,639.19767189842,1052.9186555458327,1295.1314061311757,50.0,948.7330725578599,725.0,725.0,947.9734247133794,868.9659823020212,0.0,544.9944109194431,50.0,962.7745114360514,50.0,777.716904680568,740.7047016348765,961.79274549386,1061.3744512511682,553.8818997890901,774.6108663030417,909.7980809749479,656.5514065165032,971.7669039407383,1083.1984641564004,747.3863765811724,3526.1317119330834,5562.2609623190265,908.2786680017579,3239.6379072693458,3909.8641860053276,4475.0,200.0,657.9059005322915,1315.0,818.2346961120741,962.8103280986215,100.0,100.0,815.814750332216,1065.8427521720735,3950.994570615038,500.0,889.6501765680666,500.0,100.0,100.0,200.0,928.4656061297846,400.0,200.0,200.0,400.0,200.0,200.0,815.1590717035544,1004.1218040280551,1618.3977541411125,1140.8421239437223,919.8791942376765,2006.324775049649,1003.5203395706116,2638.4183329499047,748.0275147187813,50.0,50.0,790.7992852449823,921.4229173522084,1144.6345511998088,1136.6976463671588,1784.8125857036146,926.970239006727,781.0301785566244,683.8757431496388,1155.6743807533446,986.5842412036756,50.0,50.0,110.0,2020.2398408152585,3883.6732133234423,2802.384158171607,5261.266696998702,5112.5209972084085,3916.9783274776255,4242.850592277897,3304.9459182281116,1366.432826399442,3050.6364220212963,3058.753173337748,968.7267087804426,726.7199581082516,1030.7210567617212,988.4242520374376,1498.3405182329207,1062.620333027341,200.0,1171.7310000075265,350.0,500.0,100.0,100.0,150.0,717.3092736697138,100.0,200.0,758.0261082029551,3112.170636108867,0.0,1062.1102396559997,676.8294604357746,3147.835861225275,3135.6509162883995,955.5050907726578,670.142717984009,3353.1789091274877,800.9807407042533,903.3455818927778,2496.521629115712,909.5980002194786,750.0692838370533,854.702902621389,4801.815734891871,1074.746122932504,735.9410137513212,1006.3199329860349
